user_id,new_user,age,sex,market,device,operative_system,source,total_pages_visited,home_page,listing_page,product_page,payment_page,confirmation_page
jd_MNyhMUlWHptN,1,34,Male,3,desktop,windows,Ads,7,1,1,1,0,0
jd_HBpprpjaHggb,0,34,Female,3,desktop,windows,Seo,2,1,1,0,0,0
jd_4d3fb356a7570,0,34,Male,1,mobile,android,Direct,9,1,1,1,1,0
jd_4c60baabe6d34,1,34,Female,1,mobile,android,Ads,4,1,0,0,0,0
jd_457e45e4d38fc,0,34,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_79239fc3ea370,0,34,Male,1,desktop,mac,Direct,9,1,0,0,0,0
jd_6bbf321d18d12,0,34,Female,1,mobile,iOS,Direct,7,1,0,0,0,0
jd_jNhRnYJktOGX,0,22,Female,1,desktop,mac,Direct,15,1,1,1,1,1
jd_76e805cecc61c,0,34,Male,1,desktop,windows,Seo,9,1,1,1,0,0
jd_wYOmkrCiDcsh,0,34,Male,3,desktop,windows,Direct,8,1,1,0,0,0
jd_7ca7caefde662,1,34,Female,1,desktop,windows,Ads,1,1,0,0,0,0
jd_7b4f255a20128,0,34,Male,1,mobile,iOS,Direct,5,1,1,1,0,0
jd_494b7327cd0f7,0,34,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_528d57c943a80,0,34,Female,4,mobile,iOS,Seo,6,1,1,1,0,0
jd_YvOgFTnwthcp,1,34,Male,1,mobile,iOS,Ads,5,1,1,1,0,0
jd_QwZtqwGrjFFI,0,34,Male,1,desktop,mac,Direct,4,1,1,1,1,0
jd_4ff40b18a67b4,0,34,Male,1,mobile,iOS,Direct,11,1,1,1,1,0
jd_7d7ee5c3ffb92,0,34,Male,1,desktop,mac,Direct,7,1,0,0,0,0
jd_49ffa09499ee6,0,34,Male,1,mobile,iOS,Direct,10,1,1,1,0,0
jd_thgLZPielRRr,0,34,Male,1,desktop,windows,Direct,9,1,1,1,0,0
jd_mxcnyIxMdgJE,1,34,Female,1,mobile,android,Seo,6,1,0,0,0,0
jd_5aae4ff46530b,1,34,Male,1,desktop,windows,Seo,4,1,1,0,0,0
jd_527341f0daa78,1,34,Female,3,mobile,android,Ads,7,1,0,0,0,0
jd_CwgWpZOGcnzJ,0,34,Male,2,desktop,windows,Ads,3,1,1,1,0,0
jd_6d29839954b33,1,34,Male,2,mobile,android,Seo,6,1,1,0,0,0
jd_PIecZtZosaVr,0,34,Female,1,mobile,other,Direct,3,1,1,1,0,0
jd_4febfffd3a9a1,0,34,Male,3,mobile,iOS,Direct,8,1,0,0,0,0
jd_wzhZHnkKbTqI,0,34,Female,2,desktop,windows,Direct,11,1,1,1,1,1
jd_69133073055d7,1,34,Female,1,desktop,windows,Seo,4,1,1,0,0,0
jd_62e914481e144,0,34,Male,1,mobile,android,Direct,7,1,1,1,0,0
jd_44c42d1f7f7a2,0,34,Male,1,mobile,android,Direct,7,1,1,1,0,0
jd_7509d76c76de4,1,34,Male,1,desktop,windows,Ads,4,1,1,1,1,0
jd_ToPjisyiTGtD,1,34,Male,2,mobile,android,Direct,2,1,0,0,0,0
jd_64720df474083,1,34,Male,3,mobile,iOS,Seo,8,1,1,0,0,0
jd_4e4b638688ed2,1,34,Female,2,desktop,windows,Seo,8,1,1,1,0,0
jd_7f83c993b5206,1,34,Male,1,mobile,iOS,Ads,5,1,1,0,0,0
jd_567d6aa400d56,1,34,Female,1,mobile,android,Seo,8,1,0,0,0,0
jd_5302f089f6532,0,34,Male,4,mobile,iOS,Direct,6,1,1,0,0,0
jd_53224cbcaf54a,1,34,Male,2,mobile,android,Seo,3,1,1,0,0,0
jd_569f1c2ad32b7,0,34,Male,1,mobile,iOS,Ads,10,1,1,1,0,0
jd_5b047722e0678,0,34,Female,1,mobile,android,Direct,1,1,0,0,0,0
jd_pgSyCrtXjtxQ,1,34,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_6220e549376dc,1,34,Male,3,desktop,windows,Seo,3,1,1,1,0,0
jd_6d428bb33d2dc,1,34,Male,1,mobile,android,Ads,2,1,1,0,0,0
jd_jBWiNKSvvjSl,0,34,Female,2,mobile,android,Direct,11,1,1,1,0,0
jd_lMlLlyqUIOjN,0,34,Male,3,mobile,android,Direct,1,1,0,0,0,0
jd_54ede7c092298,0,34,Male,3,mobile,android,Direct,3,1,1,1,0,0
jd_74054472ed3d0,1,34,Female,1,mobile,iOS,Ads,11,1,0,0,0,0
jd_4ed05b5c60c3e,0,34,Male,3,mobile,android,Seo,6,1,1,1,0,0
jd_6c6d12e0ec41b,1,34,Male,2,desktop,mac,Seo,6,1,1,0,0,0
jd_667f5aa1b85f3,0,34,Female,1,desktop,windows,Direct,6,1,1,1,0,0
jd_6007daff68a02,0,34,Female,3,mobile,android,Seo,5,1,1,1,1,0
jd_67f2fd97a7cfa,0,34,Male,1,desktop,mac,Ads,3,1,1,1,0,0
jd_74e73fb7468b5,0,34,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_7727f12254066,1,34,Male,3,desktop,windows,Seo,1,1,0,0,0,0
jd_7b341b253c9eb,0,34,Female,1,desktop,windows,Direct,4,1,0,0,0,0
jd_xuwWMIDyyGzk,0,34,Female,1,desktop,windows,Ads,6,1,0,0,0,0
jd_7e40a2f694121,0,34,Male,3,mobile,iOS,Direct,3,1,1,1,0,0
jd_5724fc7f0e94a,0,34,Male,4,mobile,iOS,Direct,3,1,1,0,0,0
jd_4db279fdfd83c,0,34,Female,1,desktop,windows,Direct,7,1,0,0,0,0
jd_73f51f5c0c53b,1,34,Male,2,mobile,other,Ads,13,1,1,0,0,0
jd_598ab89821576,0,34,Male,1,mobile,other,Seo,8,1,0,0,0,0
jd_7e987b5bb8729,0,34,Female,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_479ae64f064c2,0,34,Male,2,mobile,android,Direct,4,1,1,1,0,0
jd_6e0eba8eb5cbe,0,34,Female,1,mobile,iOS,Direct,5,1,1,1,0,0
jd_4494e372690db,1,34,Male,3,desktop,windows,Seo,14,1,0,0,0,0
jd_LMkIOGYWVslL,0,34,Female,1,mobile,android,Direct,5,1,1,0,0,0
jd_60671e49c760d,0,34,Male,3,desktop,windows,Direct,2,1,0,0,0,0
jd_54de9eef29404,0,34,Female,2,desktop,windows,Direct,4,1,1,1,1,0
jd_580a243442c3c,1,34,Male,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_64e9e1d3cd3a0,0,34,Male,3,mobile,other,Seo,5,1,1,1,0,0
jd_eEPxcxuuoAIf,0,34,Female,1,desktop,windows,Direct,2,1,1,0,0,0
jd_59dcb1cfcb782,1,34,Male,1,mobile,android,Ads,6,1,0,0,0,0
jd_5fc79908c3d25,1,34,Female,1,mobile,android,Seo,5,1,1,1,0,0
jd_67ced965d7b14,0,34,Female,3,mobile,android,Direct,4,1,1,1,0,0
jd_5e787884de36b,0,34,Female,3,mobile,android,Ads,7,1,1,0,0,0
jd_6ff905a0c49cc,0,34,Male,1,mobile,iOS,Direct,6,1,0,0,0,0
jd_735d72a819c1d,1,34,Male,3,mobile,iOS,Ads,1,1,0,0,0,0
jd_64eed6a308a12,1,34,Female,3,mobile,iOS,Ads,6,1,1,1,0,0
jd_46adbdb8f7c09,1,34,Female,2,mobile,iOS,Ads,2,1,1,0,0,0
jd_4a3a68d79f22d,1,34,Female,2,mobile,iOS,Seo,10,1,1,1,0,0
jd_CVHGoCNFhvzc,1,34,Female,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_5083ce49af6d9,0,34,Male,2,desktop,mac,Direct,2,1,1,0,0,0
jd_4eb5b9d690d2a,1,34,Male,3,mobile,iOS,Ads,3,1,1,1,0,0
jd_BbindoljdVvk,0,34,Female,1,mobile,android,Ads,3,1,1,1,0,0
jd_59e2210f65ffe,0,34,Female,1,mobile,android,Direct,4,1,1,1,1,0
jd_JZJBAFudxnGW,0,34,Male,1,mobile,iOS,Ads,3,1,1,1,0,0
jd_79879453157f1,1,34,Male,4,desktop,mac,Seo,4,1,1,0,0,0
jd_51da0cebd5215,1,34,Male,1,desktop,linux,Seo,10,1,1,1,0,0
jd_72a3c5fca6c67,1,34,Female,1,desktop,windows,Seo,4,1,0,0,0,0
jd_47c67822db77f,1,34,Female,1,desktop,windows,Seo,6,1,0,0,0,0
jd_5cc8dce3df0bc,1,34,Male,2,mobile,iOS,Seo,4,1,1,1,0,0
jd_7514d1c0e6ed2,1,34,Female,1,desktop,mac,Direct,2,1,0,0,0,0
jd_5a53ca580d8c7,1,34,Male,4,mobile,iOS,Seo,7,1,1,0,0,0
jd_40100da693c21,1,34,Male,1,mobile,other,Seo,2,1,0,0,0,0
jd_InFxKwIvoVAx,1,34,Male,1,mobile,android,Ads,10,1,1,1,0,0
jd_67f89fa5ca309,0,34,Male,1,mobile,iOS,Direct,10,1,1,1,0,0
jd_768876e1d6abb,0,34,Female,3,mobile,iOS,Seo,3,1,1,1,0,0
jd_77f0f8117218d,0,34,Male,1,mobile,iOS,Seo,9,1,1,1,0,0
jd_OoBQmeLjKrbx,0,34,Female,1,mobile,android,Direct,9,1,1,1,0,0
jd_7e868c08b4448,0,34,Male,3,mobile,iOS,Seo,7,1,1,1,0,0
jd_4ba675308a019,1,34,Male,1,mobile,android,Seo,4,1,1,1,0,0
jd_7502c2fdd087c,1,34,Female,1,desktop,windows,Ads,5,1,1,1,0,0
jd_48337204bf080,0,34,Female,1,desktop,windows,Direct,2,1,0,0,0,0
jd_XXISCGKZnxVQ,1,34,Male,3,desktop,windows,Ads,7,1,1,0,0,0
jd_4435a78a57930,1,34,Female,1,mobile,iOS,Ads,7,1,0,0,0,0
jd_lyQrkXowBQzr,0,34,Male,3,mobile,iOS,Direct,3,1,1,1,0,0
jd_409b47ad2c796,0,34,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_4fde518220607,1,34,Female,1,desktop,windows,Seo,4,1,0,0,0,0
jd_485d2c4f980bc,1,34,Male,1,desktop,windows,Seo,2,1,1,0,0,0
jd_50b279c963edd,0,34,Female,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_75bbfbdeb5965,0,34,Female,1,mobile,iOS,Direct,4,1,0,0,0,0
jd_6f1dbfc776600,0,34,Female,1,desktop,mac,Seo,4,1,1,1,1,0
jd_5c5909df5a9b8,1,34,Female,1,desktop,windows,Ads,4,1,0,0,0,0
jd_7b4433bc6e9d4,0,34,Male,1,desktop,mac,Direct,2,1,0,0,0,0
jd_PRGTynFxoqKc,1,34,Male,1,mobile,android,Seo,7,1,1,0,0,0
jd_5a1ecf25ae162,0,34,Female,1,mobile,iOS,Direct,12,1,1,1,0,0
jd_6de39e67f3303,0,34,Male,1,mobile,iOS,Direct,8,1,1,0,0,0
jd_4a9c48254533d,0,34,Male,2,mobile,iOS,Direct,5,1,0,0,0,0
jd_7b3524103c6c2,0,34,Male,1,desktop,windows,Direct,19,1,1,1,1,1
jd_526cd7ae0cecc,0,34,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_517eb339cd152,0,34,Male,1,mobile,android,Direct,3,1,1,1,0,0
jd_6da3663425772,1,34,Female,2,desktop,windows,Ads,6,1,0,0,0,0
jd_7086415ca2ad0,0,34,Male,2,desktop,linux,Direct,4,1,1,1,0,0
jd_sWdnzBYSVcue,0,34,Female,1,desktop,mac,Direct,3,1,0,0,0,0
jd_eEBXGhVTUUaW,0,34,Male,1,mobile,other,Direct,6,1,0,0,0,0
jd_6ffeb538aa4d0,1,34,Male,1,mobile,other,Direct,21,1,0,0,0,0
jd_4db9f77cb9f47,0,34,Female,2,mobile,android,Direct,12,1,1,1,0,0
jd_78dd4047c7d34,0,34,Male,3,desktop,windows,Direct,8,1,0,0,0,0
jd_797725f8b3d00,0,34,Female,1,mobile,iOS,Direct,5,1,1,0,0,0
jd_43c536d67f2f4,0,34,Female,1,mobile,android,Ads,2,1,1,0,0,0
jd_67adada75fa8b,1,34,Male,3,mobile,iOS,Seo,19,1,1,1,0,0
jd_45506186c6875,0,34,Female,1,mobile,iOS,Direct,16,1,1,1,0,0
jd_45903f30dcdfe,0,34,Male,2,mobile,android,Seo,10,1,0,0,0,0
jd_41e6d70a918c7,0,34,Male,1,mobile,android,Direct,3,1,1,1,0,0
jd_mIesUitGPtUb,0,34,Male,1,mobile,iOS,Ads,5,1,0,0,0,0
jd_582499ee4c1c3,0,34,Male,1,mobile,android,Direct,7,1,0,0,0,0
jd_59807b8787847,0,34,Male,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_7662bf5f3d125,0,34,Female,3,mobile,iOS,Seo,1,1,0,0,0,0
jd_7586db7cd811a,0,34,Male,1,desktop,windows,Direct,5,1,1,0,0,0
jd_78514259e1bc6,0,34,Female,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_70a1a41f936b1,0,34,Male,1,desktop,linux,Direct,3,1,1,0,0,0
jd_64fda8033d1b7,1,34,Male,1,desktop,mac,Seo,6,1,1,1,0,0
jd_4008258261cb2,0,34,Female,1,desktop,mac,Seo,4,1,1,1,0,0
jd_76a68dbdca826,0,34,Female,1,mobile,iOS,Seo,3,1,1,1,0,0
jd_461992dbfb92c,1,34,Male,1,desktop,windows,Seo,6,1,1,0,0,0
jd_744a79c7bcb7c,0,34,Male,1,mobile,iOS,Direct,4,1,1,0,0,0
jd_447abf03506b7,1,34,Male,4,mobile,iOS,Seo,9,1,1,1,0,0
jd_4a71bb419217d,0,34,Male,1,desktop,windows,Direct,4,1,1,1,1,0
jd_UBOYOXfECKCN,0,34,Male,4,desktop,mac,Direct,3,1,1,1,0,0
jd_5e3e0a8ceafdc,0,34,Male,3,mobile,android,Direct,3,1,0,0,0,0
jd_7c0b966f26ad4,0,34,Male,1,mobile,android,Direct,4,1,0,0,0,0
jd_43b8f61dab18b,0,34,Male,2,desktop,mac,Direct,7,1,0,0,0,0
jd_NSbTbGNuAtVV,0,34,Female,1,mobile,android,Direct,3,1,1,1,0,0
jd_6f9694656fdf1,1,34,Female,1,mobile,iOS,Ads,1,1,0,0,0,0
jd_4b578b7fd5e9e,0,34,Female,2,mobile,iOS,Ads,4,1,1,1,0,0
jd_FigiWvcSRxtC,0,34,Female,3,mobile,android,Seo,6,1,0,0,0,0
jd_67daad7bf399b,1,34,Male,1,mobile,iOS,Seo,6,1,1,0,0,0
jd_6595350e45a31,1,34,Female,2,mobile,iOS,Ads,6,1,1,1,1,0
jd_656c994b1e8c8,0,34,Male,1,mobile,iOS,Direct,5,1,1,0,0,0
jd_7be80f3b73b40,0,34,Female,1,mobile,iOS,Direct,7,1,1,0,0,0
jd_783ada07ad039,0,34,Female,1,mobile,other,Direct,3,1,1,0,0,0
jd_eLvQuLxMXwrx,0,34,Male,1,mobile,android,Direct,6,1,1,0,0,0
jd_50f6bb9cd6b2f,1,34,Female,1,mobile,android,Direct,6,1,1,0,0,0
jd_6d6a1033e903d,1,34,Male,1,mobile,android,Seo,4,1,1,1,1,0
jd_7bd0c14fdd1ab,0,34,Female,1,mobile,iOS,Seo,13,1,0,0,0,0
jd_4cd1e754544a9,0,34,Female,3,desktop,windows,Direct,10,1,1,0,0,0
jd_74146728c850f,0,34,Male,3,mobile,android,Direct,6,1,1,1,0,0
jd_4fe048b1ffabb,1,34,Male,1,mobile,android,Seo,3,1,1,1,0,0
jd_49356775020e1,0,34,,3,mobile,android,Direct,7,1,0,0,0,0
jd_DYZSDFaSuDNl,0,34,,3,desktop,windows,Direct,5,1,0,0,0,0
jd_46e2efbb511c4,0,34,Male,1,mobile,android,Direct,1,1,0,0,0,0
jd_WDDhbcynHDxI,0,34,Male,1,desktop,windows,Direct,8,1,1,0,0,0
jd_7f73e19c3ba54,0,34,Female,1,mobile,iOS,Direct,8,1,1,1,1,0
jd_7ec64ca81e143,0,34,Female,1,desktop,windows,Direct,6,1,1,1,0,0
jd_706362737ac93,0,34,Male,1,mobile,android,Seo,3,1,1,1,0,0
jd_584f73302ec69,0,34,Male,3,mobile,android,Direct,6,1,0,0,0,0
jd_4636f93e31cd0,0,34,Male,3,mobile,iOS,Direct,4,1,1,1,1,0
jd_4fb6d62f18d46,0,34,Male,2,mobile,android,Seo,8,1,1,0,0,0
jd_467c9c4b58d87,1,34,Female,1,desktop,windows,Ads,5,1,1,1,0,0
jd_AEaBxaPlhnCW,1,34,Female,1,mobile,iOS,Seo,6,1,1,0,0,0
jd_5b021982fc68a,0,34,Female,1,desktop,windows,Direct,2,1,1,0,0,0
jd_767ea93889ed9,0,34,Male,1,desktop,windows,Direct,4,1,1,1,1,0
jd_IDnSHnsGUuIW,0,34,Female,1,desktop,windows,Direct,19,1,1,1,1,1
jd_ETTuwjmJZxUx,0,34,Female,3,mobile,iOS,Direct,9,1,0,0,0,0
jd_69d4768731e52,0,34,Female,1,mobile,android,Direct,6,1,1,1,0,0
jd_ljogCliqZTIG,0,34,Female,3,mobile,android,Direct,2,1,1,0,0,0
jd_5b601a1e187fd,1,34,Male,1,desktop,windows,Ads,4,1,1,1,0,0
jd_4a738544383bc,1,34,Female,1,mobile,iOS,Seo,3,1,0,0,0,0
jd_73fce0a5b96ae,1,34,Female,3,mobile,android,Seo,2,1,1,0,0,0
jd_olJosrpNdlUJ,0,34,Male,2,mobile,iOS,Direct,2,1,0,0,0,0
jd_5c3406b730b27,0,34,Male,4,desktop,mac,Seo,9,1,1,1,0,0
jd_5d1c8d6734496,0,34,Female,1,mobile,iOS,Seo,7,1,1,1,0,0
jd_phdGLKjWsCmp,0,34,Female,4,mobile,iOS,Seo,3,1,1,1,0,0
jd_oRPmRlGDGLGD,1,34,Female,3,desktop,windows,Seo,3,1,1,1,0,0
jd_41f90ee198385,1,34,Female,1,mobile,iOS,Ads,4,1,1,1,0,0
jd_XuuvZsxNiczW,1,34,Male,4,desktop,windows,Ads,7,1,1,1,0,0
jd_727071c497e65,0,34,Female,1,mobile,iOS,Seo,3,1,1,0,0,0
jd_796c4b8e253d0,0,34,Female,1,desktop,windows,Seo,3,1,1,1,0,0
jd_CuprBnFADttu,0,34,Female,4,desktop,windows,Direct,4,1,1,0,0,0
jd_6bbf4b702aa22,0,34,Female,1,mobile,iOS,Direct,11,1,1,1,0,0
jd_vWBnBsoGOUPf,1,34,Male,2,mobile,android,Ads,14,1,1,1,0,0
jd_tiJHoStaTEHI,0,34,Male,2,desktop,windows,Direct,9,1,0,0,0,0
jd_54c023378a6db,1,34,Male,1,desktop,windows,Ads,6,1,1,0,0,0
jd_465a50f476a12,1,34,Male,1,desktop,windows,Seo,8,1,1,1,0,0
jd_HbQZekvHpnjq,0,34,Male,2,mobile,iOS,Ads,3,1,1,1,0,0
jd_696c95e6aedf8,0,34,Male,1,mobile,iOS,Direct,1,1,0,0,0,0
jd_6623029e2d264,1,34,Female,3,mobile,iOS,Seo,3,1,1,1,0,0
jd_78e1dd34c9910,1,34,Male,2,mobile,iOS,Ads,8,1,1,1,0,0
jd_7253174d1cf89,0,34,Male,1,mobile,android,Direct,3,1,1,1,0,0
jd_4f84da01b83de,0,34,Male,2,desktop,mac,Direct,3,1,1,1,0,0
jd_IxTOoxQSvgWu,1,34,Male,1,desktop,windows,Direct,3,1,1,1,0,0
jd_47737b743c3ae,1,34,Male,4,mobile,iOS,Ads,3,1,1,1,0,0
jd_nqgEJzbcMJGA,0,34,Female,3,mobile,other,Direct,5,1,1,0,0,0
jd_75cbf1b553c6e,0,34,Female,1,mobile,android,Direct,8,1,0,0,0,0
jd_7dce11cba9d87,1,34,Female,3,desktop,windows,Seo,8,1,1,1,0,0
jd_BkpjRAnvhIar,0,34,Female,2,mobile,android,Ads,6,1,1,0,0,0
jd_TMWJXLeEBwxr,0,34,Female,2,mobile,iOS,Direct,6,1,1,1,0,0
jd_65433ee89adc2,1,34,Female,2,desktop,mac,Seo,3,1,1,1,0,0
jd_588cb6de113ae,1,34,Female,1,desktop,mac,Direct,4,1,1,1,1,0
jd_TvGeiNpnSdJG,1,34,Male,1,desktop,mac,Direct,3,1,1,1,0,0
jd_560107c41a40c,0,34,Female,4,desktop,windows,Direct,3,1,1,1,0,0
jd_792f428414c2d,0,34,Male,1,mobile,android,Direct,7,1,0,0,0,0
jd_beVCbdXgEBIh,0,34,Male,1,desktop,windows,Direct,5,1,1,0,0,0
jd_6f5959c8130de,1,34,Male,2,mobile,android,Seo,9,1,1,0,0,0
jd_5ecfb83d8e545,1,34,Male,1,desktop,windows,Seo,3,1,1,1,0,0
jd_JukpLpuVpSZM,0,34,Male,1,desktop,windows,Direct,1,1,0,0,0,0
jd_562df49c4fb02,0,34,Female,1,mobile,iOS,Direct,3,1,1,1,0,0
jd_CrdvCezofnMf,0,34,Male,1,desktop,windows,Direct,4,1,1,1,0,0
jd_wBYNlMIeBcRx,0,34,Male,3,desktop,windows,Direct,7,1,1,1,0,0
jd_IHrBqBxiIDiR,1,34,Female,1,mobile,android,Seo,2,1,1,0,0,0
jd_51cc92601146d,1,34,Male,1,desktop,linux,Seo,6,1,1,1,0,0
jd_53bc64a3ade21,0,34,Male,1,mobile,iOS,Direct,7,1,0,0,0,0
jd_58a14292ab534,1,34,Male,1,mobile,iOS,Seo,5,1,0,0,0,0
jd_633d8aceb1996,0,34,Male,2,desktop,windows,Direct,3,1,1,0,0,0
jd_641dabc4794ed,0,34,Male,1,desktop,windows,Seo,4,1,1,1,0,0
jd_6bd135f7adad0,0,34,Male,3,desktop,windows,Seo,9,1,0,0,0,0
jd_4277ddf0b1e44,1,34,Female,1,mobile,iOS,Seo,5,1,1,1,0,0
jd_6a02d3e8814a3,0,34,Female,1,desktop,mac,Direct,4,1,1,0,0,0
jd_52a2a29decb9b,0,34,Male,1,desktop,linux,Direct,3,1,1,1,0,0
jd_643c29dd67b85,0,34,Male,2,desktop,windows,Seo,2,1,0,0,0,0
jd_5caa8bafd74de,0,34,Female,1,mobile,android,Seo,4,1,0,0,0,0
jd_73835a3cc1257,0,34,Female,1,mobile,android,Direct,3,1,1,1,0,0
jd_QNEWsIoCNjun,0,34,Female,1,desktop,windows,Direct,4,1,0,0,0,0
jd_5bcd64c19e615,0,34,Female,1,mobile,other,Ads,4,1,1,0,0,0
jd_6f6822bbf1aba,0,34,Male,1,desktop,windows,Seo,7,1,1,1,0,0
jd_5b88f91843967,1,34,Male,3,mobile,iOS,Seo,4,1,1,1,0,0
jd_51aa6e154e2fc,0,34,Female,1,desktop,mac,Direct,7,1,1,0,0,0
jd_5b8818a0398ca,0,34,Male,1,mobile,android,Seo,4,1,1,1,0,0
jd_50f92e0e7940e,0,34,Female,1,mobile,android,Direct,1,1,0,0,0,0
jd_WnekrYZtMOXk,0,34,Female,2,desktop,windows,Direct,22,1,1,1,1,1
jd_70d0d0ef2b85a,0,34,Male,2,mobile,android,Direct,7,1,1,1,0,0
jd_49d17bd666825,0,34,Male,4,mobile,android,Direct,7,1,1,0,0,0
jd_780d29c52deee,0,34,Male,3,desktop,windows,Seo,4,1,0,0,0,0
jd_5c5ca3a3f99b5,1,34,Female,4,mobile,android,Seo,6,1,1,1,0,0
jd_63d4103dd6879,1,34,Male,1,desktop,windows,Seo,18,1,1,1,0,0
jd_4823708a9b68b,1,34,Male,1,mobile,android,Ads,13,1,1,1,0,0
jd_62bc00426d9e8,0,34,Male,2,mobile,other,Direct,8,1,1,1,0,0
jd_5109d7f5b4cfe,1,34,Male,1,desktop,mac,Ads,6,1,1,0,0,0
jd_ayWZMdPuwJXQ,1,34,Female,1,mobile,iOS,Seo,12,1,0,0,0,0
jd_ZaCitUaWHSdg,0,34,Male,1,desktop,windows,Seo,9,1,0,0,0,0
jd_791226b188ad4,1,34,Male,1,mobile,iOS,Seo,2,1,1,0,0,0
jd_4a3f16e69f270,0,34,Female,3,mobile,android,Direct,2,1,0,0,0,0
jd_48f24b990ec00,0,34,Male,2,desktop,windows,Direct,7,1,0,0,0,0
jd_6f984f3ec2110,0,34,Male,3,mobile,android,Direct,7,1,1,1,0,0
jd_51ce43f5ded01,0,34,Male,1,mobile,android,Direct,5,1,1,1,0,0
jd_44f9069d61b29,0,34,Female,3,mobile,android,Seo,2,1,1,0,0,0
jd_VKPqpjJuqDEx,0,34,Female,1,desktop,mac,Direct,7,1,1,1,1,0
jd_LDOwtjxaxdnK,0,34,Male,1,desktop,mac,Direct,4,1,1,0,0,0
jd_tuzUFLaJOpEJ,1,34,Female,1,mobile,android,Seo,3,1,1,1,0,0
jd_796e37c66c2a8,0,34,Female,2,mobile,iOS,Direct,6,1,1,0,0,0
jd_56c0328b2fa0f,1,34,Female,1,mobile,other,Seo,2,1,1,0,0,0
jd_40ed5507a7355,0,34,Female,1,desktop,windows,Direct,4,1,1,1,0,0
jd_52b146022759a,0,34,Female,3,desktop,mac,Direct,4,1,0,0,0,0
jd_jzjyhoqYNHja,1,34,Female,1,mobile,iOS,Ads,17,1,1,0,0,0
jd_5671de2298d88,1,34,Male,4,mobile,iOS,Seo,3,1,1,1,0,0
jd_cUzdlisCmOGt,1,34,Male,1,desktop,windows,Ads,3,1,0,0,0,0
jd_71ef44ae50476,1,34,Female,1,mobile,iOS,Seo,10,1,1,0,0,0
jd_frdsvCIdsFng,0,34,Male,1,desktop,mac,Direct,1,1,0,0,0,0
jd_QBZWZFLSPjvJ,0,34,Female,3,desktop,windows,Direct,5,1,1,0,0,0
jd_521e1eefd8ca4,0,34,Female,1,mobile,android,Direct,2,1,0,0,0,0
jd_40c34a47f62af,0,34,Male,4,desktop,linux,Direct,3,1,1,1,0,0
jd_ACSXDuJPnqzj,1,34,Male,1,desktop,mac,Seo,10,1,1,0,0,0
jd_6b206cbb002c2,0,34,Female,1,mobile,android,Direct,7,1,1,1,0,0
jd_7c72ce9a0032e,0,34,Male,1,mobile,iOS,Direct,5,1,1,0,0,0
jd_7ed491c4c67d2,1,34,Male,2,desktop,mac,Ads,5,1,0,0,0,0
jd_XZCoWtsHICJP,0,34,Male,4,mobile,iOS,Direct,4,1,1,1,1,0
jd_LSQgDioyxpyB,0,34,Male,1,mobile,iOS,Direct,6,1,1,1,0,0
jd_6e2788222af2a,0,34,Male,1,desktop,windows,Direct,5,1,1,1,0,0
jd_6329f68b5795e,0,34,Male,1,mobile,android,Direct,1,1,0,0,0,0
jd_48db3e11d6033,1,34,Female,3,desktop,mac,Direct,10,1,0,0,0,0
jd_tFnhTolVwUWO,1,34,Male,3,mobile,iOS,Seo,10,1,1,1,0,0
jd_48e350c6833e3,1,34,Female,1,mobile,iOS,Ads,6,1,1,0,0,0
jd_5324739cd61cb,0,34,Male,1,mobile,iOS,Direct,5,1,0,0,0,0
jd_ATAElbOuWWEp,0,34,Male,1,mobile,android,Direct,6,1,1,0,0,0
jd_579ddbe496117,1,34,Male,1,mobile,android,Seo,3,1,1,1,0,0
jd_wIFmbKiQUoTH,0,34,Female,1,mobile,iOS,Direct,4,1,1,1,0,0
jd_596bb1ee68c39,0,34,Male,1,desktop,mac,Direct,2,1,1,0,0,0
jd_5b2d324adef31,0,34,Female,1,desktop,windows,Direct,3,1,1,1,0,0
jd_HbUxktPsUtku,0,34,Female,1,desktop,windows,Seo,5,1,0,0,0,0
jd_51b177e475b37,0,34,Male,1,mobile,android,Direct,7,1,1,1,0,0
jd_683b49ce29bb9,0,34,Female,1,desktop,mac,Direct,11,1,0,0,0,0
jd_567f5dc463845,0,34,Male,1,desktop,windows,Direct,8,1,1,1,0,0
jd_557a242abda84,0,34,Female,1,desktop,windows,Direct,6,1,1,0,0,0
jd_XvFauIXKUWpg,0,34,Female,1,mobile,iOS,Direct,7,1,1,1,0,0
jd_51f0c4601ff73,1,34,Female,3,mobile,android,Seo,3,1,1,1,0,0
jd_XMkHMUuhdHpl,1,34,Female,1,mobile,other,Ads,11,1,1,1,0,0
jd_64c99a87e4895,0,34,Male,1,desktop,windows,Ads,6,1,0,0,0,0
